id,created_at,text,user_screen_name,user_location,sentiment,compound,match
1507070337401311243,2022-03-24 19:02:23+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,shrewdguy18,"Kolkata, India",Neutral,0.0,KKRvsMI
1507070334914088964,2022-03-24 19:02:22+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,Waris_Nawaz,"Noida, Uttar Pradesh",Negative,-0.0772,KKRvsMI
1507070331349254144,2022-03-24 19:02:21+00:00, BREAKING: MS Dhoni hands over the Chennai Super Kings captaincy to Ravindra Jadeja. He will continue to represent CSK…,SeemaGi31392623,"New Delhi, India",Positive,0.5994,KKRvsMI
1507070331034357784,2022-03-24 19:02:21+00:00," I'm Not Crying, You're Crying 🥺🥺#MSDhoni #ViratKohli #CSK #IPL2022 #Cricket ",Saksham84541960,,Positive,0.6259,KKRvsMI
1507070316807278597,2022-03-24 19:02:18+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,Shreyaaa_,,Positive,0.6369,KKRvsMI
1507070293873152003,2022-03-24 19:02:12+00:00," Three OG captains are gone, only one left. #IPL2022 ",Prashan49392959,India ,Neutral,0.0,KKRvsMI
1507070285006065675,2022-03-24 19:02:10+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Malleshom1,,Neutral,0.0,KKRvsMI
1507070282225242140,2022-03-24 19:02:09+00:00,"Only 2 BLACKSHEEPS didn't tweet anything on #Dhoni stepping down as the #ChennaiSuperKings captain1)Team owned by brainless ""GOENKA"" brothers2)Team owned by #Motabhai lead by a #VadaPav eater🤭 #RavindraJadeja #Jadeja #Thala #MSDhoni #IPL2022 #MSDhoni𓃵 #CSK #ThankYouDhoni ",StealthModeUser,North Korea,Neutral,0.0,KKRvsMI
1507070265246699541,2022-03-24 19:02:05+00:00, End of an Era...and what an era it's been!204 Matches - 121 Wins4 #IPL 🏆 🏆 🏆 🏆 9 IPL Finals2 #ChampionsLeague 🏆 🏆…,ManuRed47205398,Hosur,Neutral,0.0,KKRvsMI
1507070262587510807,2022-03-24 19:02:05+00:00," With AB de Villiers retiring and Virat Kohli stepping aside as captain, RCB will rely on Faf du Plessis to finally land their…",praveen13245305,,Neutral,0.0,KKRvsMI
1507070241771520002,2022-03-24 19:02:00+00:00,Harsha Bhogle picks Rajasthan Royals as the Dark Horses for IPL 2022 #IPL2022 #TATAIPL2022 ,RightGaps,God's Own Country,Neutral,0.0,KKRvsMI
1507070233286103055,2022-03-24 19:01:58+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Sivachinta214,"Hyderabad, India",Neutral,0.0,KKRvsMI
1507070231902302209,2022-03-24 19:01:57+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,hardik_srt10,,Neutral,0.0,KKRvsMI
1507070226407444496,2022-03-24 19:01:56+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,ajithjagan,Puducherry,Neutral,0.0,KKRvsMI
1507070221018091520,2022-03-24 19:01:55+00:00,"  Here he comes, the lucky charm for DC 😉 #IPL2022 trophy will be yours ☺️",DaPutun,Indian Subcontinent,Positive,0.6705,KKRvsMI
1507070212062949376,2022-03-24 19:01:53+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",ManuRed47205398,Hosur,Positive,0.636,KKRvsMI
1507070206480306176,2022-03-24 19:01:51+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,VVLakshman7,,Neutral,0.0,KKRvsMI
1507070199719088138,2022-03-24 19:01:50+00:00," Captain Faf’s sense of humour comes out on  presents RCB Insider, as Mr. Nags talks about his 8 pack abs and conti…",praveen13245305,,Positive,0.25,KKRvsMI
1507070181561946114,2022-03-24 19:01:45+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,selvaku21307720,ARAKKONAM ,Positive,0.6369,KKRvsMI
1507070176319401984,2022-03-24 19:01:44+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Captainanjan,"West Bengal,  India ",Neutral,0.0,KKRvsMI
1507070158963036183,2022-03-24 19:01:40+00:00, To even think that Virat Kohli and MS Dhoni will not be walking out for the toss is a weird feeling. Feels like childhood i…,Saksham84541960,,Positive,0.3182,KKRvsMI
1507070135068086276,2022-03-24 19:01:34+00:00, ms dhoni today after quiting captaincy of CSK.#GOAT𓃵 #MSDhoni #IPL2022 ,Santosh70755,"Karnataka, India",Neutral,0.0,KKRvsMI
1507070130182066176,2022-03-24 19:01:33+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,Ankit_patel_AP,अयोध्या,Neutral,0.0,KKRvsMI
1507070109474766848,2022-03-24 19:01:28+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",gobi___12,salem.Tamil Nadu.India.,Positive,0.6369,KKRvsMI
1507070109415792646,2022-03-24 19:01:28+00:00, What is the difference between an auction model and draft system? Does HBL PSL really need an auction model going forward?…,rauhanrasheed,"Islamabad, Pakistan",Neutral,0.0,KKRvsMI
1507070095364804637,2022-03-24 19:01:25+00:00, What do you think who will score most runs for CSK? #WhistlePodu #IPL2022 ,VVLakshman7,,Neutral,0.0,KKRvsMI
1507070069272375297,2022-03-24 19:01:19+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,Philipnandesh1,"Chennai, India",Neutral,0.0,KKRvsMI
1507070051010039831,2022-03-24 19:01:14+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,babusshkaaa,,Neutral,0.0,KKRvsMI
1507070036368039936,2022-03-24 19:01:11+00:00," An IPL season without MS Dhoni among the captains. It’s happening (again). This time, forever. CSK without Dhoni as capta…",Sudarshanan7,At the cricket,Neutral,0.0,KKRvsMI
1507070026032959502,2022-03-24 19:01:08+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,MojahidSMS,"West Bengal, India",Neutral,0.0,KKRvsMI
1507070015828217857,2022-03-24 19:01:06+00:00," Knights, Camera, Action! 📸Stay tuned for BTS content from the photoshoot⏳#KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #…",Ami_Nilu06,"Rishra,West Bengal",Neutral,0.0,KKRvsMI
1507069965983109141,2022-03-24 19:00:54+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,master_JD_001,TN 15,Neutral,0.0,KKRvsMI
1507069965962256399,2022-03-24 19:00:54+00:00," As always with #MSDhoni𓃵, the timing of his decision is superb. Great way to pass the baton and #jadeja can learn a lot when…",ussu45,"Johannesburg, South Africa",Positive,0.8481,KKRvsMI
1507069965492715523,2022-03-24 19:00:54+00:00, dhoni's insightful post match interviews will be missed. had this unique ability to distance himself and objectively ana…,roh_61,"Hyderabad, India",Neutral,0.0258,KKRvsMI
1507069923297677321,2022-03-24 19:00:44+00:00, What do you think who will score most runs for CSK? #WhistlePodu #IPL2022 ,nowabhijit,"West Bengal, India",Neutral,0.0,KKRvsMI
1507069915055869964,2022-03-24 19:00:42+00:00, Moments from our jersey distribution #AbApniBaariHai 💪#LSG #LucknowSuperGiants #IPL2022  #TataIPL #Lucknow #UttarPradesh…,Tamil92059435,"Salem, India",Neutral,0.0,KKRvsMI
1507069914674188300,2022-03-24 19:00:42+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Iamayanmondal,"Kolkata, India",Neutral,0.0,KKRvsMI
1507069903597031427,2022-03-24 19:00:39+00:00, Mooen Ali available for the 2nd game#WhistlePodu #IPL2022  ,master_JD_001,TN 15,Neutral,0.0,KKRvsMI
1507069895770460169,2022-03-24 19:00:37+00:00, Update : Moeen Ali will undergo 3 days of quarantine in Mumbai from tonight.#WhistlePodu | #IPL2022,AaronDio1,,Neutral,0.0,KKRvsMI
1507069873771335694,2022-03-24 19:00:32+00:00, BREAKING: MS Dhoni hands over CSK captaincy to Ravindra Jadeja.  #CSK #IPL2022 #Dhoni #Jadeja,Prithivi0696,TN 48😎,Neutral,0.0,KKRvsMI
1507069849419534336,2022-03-24 19:00:26+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",hariharanh1995,,Positive,0.6369,KKRvsMI
1507069814027669509,2022-03-24 19:00:18+00:00, So Mumbai Indians have put these hoardings across Mumbai to welcome all IPL teams &amp; fans. Great initiative. #IPL2022…,IMSARADA45,"Bhubaneshwar, India",Positive,0.7964,KKRvsMI
1507069787612065793,2022-03-24 19:00:12+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,iam_rizzu,"Hyderabad, India",Neutral,0.0,KKRvsMI
1507069770478211079,2022-03-24 19:00:07+00:00, What do you think who will score most runs for CSK? #WhistlePodu #IPL2022 ,master_JD_001,TN 15,Neutral,0.0,KKRvsMI
1507069760814477312,2022-03-24 19:00:05+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,Prabhat38488231,,Positive,0.6369,KKRvsMI
1507069755026395151,2022-03-24 19:00:04+00:00, MS Dhoni and Chennai will always be a great love story 💛#IPL2022 ,Iammno0,"kanpur,UP,INDIA",Positive,0.8519,KKRvsMI
1507069746797113344,2022-03-24 19:00:02+00:00, #TATAIPL2022 #IPL2022 #TATAIPL Sourav Ganguly grooves to Srivalli Song !     #Pushpa …,Akhil0567,"Mumbai, India",Neutral,0.0,KKRvsMI
1507069742556729354,2022-03-24 19:00:01+00:00,"Who else is excited for the return of the Indian Premier League? 🙋‍♂️After a profitable BBL we thought we'd get  to give us another of his famous bumper previews for the #IPL, and he's even thrown in some best bets for good measure! 🏏18+ BeGambleAware#IPL2022",BettingOddsUK,England,Positive,0.9134,KKRvsMI
1507069733522198563,2022-03-24 18:59:59+00:00, Many congratulations to  .. The beautiful rewarding phase he’s going through just got a level up. The stage is set…,Prabhat38488231,,Positive,0.9042,KKRvsMI
1507069732268408832,2022-03-24 18:59:58+00:00, Images that succeed explosive events 😉💥#YehHaiNayiDilli #IPL2022  ,rishabhsaxena12,"New Delhi, India",Positive,0.4939,KKRvsMI
1507069709556101123,2022-03-24 18:59:53+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Aravind070292,"Doha, Qatar",Neutral,0.0,KKRvsMI
1507069694154461189,2022-03-24 18:59:49+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,DaniNishanth1,"Thoothukkudi, India",Negative,-0.0772,KKRvsMI
1507069686063587328,2022-03-24 18:59:47+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,master_JD_001,TN 15,Neutral,0.0,KKRvsMI
1507069684973129730,2022-03-24 18:59:47+00:00, Warning! it can break your heart💔📸: IPL/BCCI#IPL2022 #MSDhoni #CSK ,KIRUTHI71562403,,Negative,-0.4003,KKRvsMI
1507069684272742401,2022-03-24 18:59:47+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,shunyacipher,Wakanda,Neutral,0.0,KKRvsMI
1507069670259523586,2022-03-24 18:59:44+00:00," AB’s masterclass at the Chinnaswamy against Delhi, Umesh Yadav’s fiery spell against Punjab, 2018 had a few unforgettable mo…",Sre_S_,,Negative,-0.34,KKRvsMI
1507069670112694272,2022-03-24 18:59:44+00:00," Celebrating the aura of MSD, the captain and leader. Marcus Stoinis and L Balaji on the man and the emotion. …",yogi1986,,Positive,0.5719,KKRvsMI
1507069651993317388,2022-03-24 18:59:39+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,gwaliorka,,Neutral,0.0,KKRvsMI
1507069633077075986,2022-03-24 18:59:35+00:00," 🚨 Just in: MS Dhoni, who has led  since the first season of the IPL, announced his decision to step down as ca…",__Mindflayer,Mystic Falls,Neutral,0.0,KKRvsMI
1507069616278814720,2022-03-24 18:59:31+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,Abhisochanahi7,समुद्र तल के नीचे,Negative,-0.0772,KKRvsMI
1507069605352808454,2022-03-24 18:59:28+00:00, scenes in ipl between Thala and jadeja#IPL2022  #Dhoni #jadeja ,MOU53R4T,,Neutral,0.0,KKRvsMI
1507069578764963860,2022-03-24 18:59:22+00:00, From XSS to RCE (dompdf 0day)RCE exploit for dompdf:#infosec #cybersec…,saiful0x01,,Negative,-0.1027,KKRvsMI
1507069577053806592,2022-03-24 18:59:21+00:00, Is Indian Premier League really the biggest league in the world? Here are a few factors which separates it from leagues all…,_FaridKhan,Lahore & Istanbul,Neutral,0.0,KKRvsMI
1507069565007765510,2022-03-24 18:59:18+00:00," AB’s masterclass at the Chinnaswamy against Delhi, Umesh Yadav’s fiery spell against Punjab, 2018 had a few unforgettable mo…",BHANU19437932,Vijayawada,Negative,-0.34,KKRvsMI
1507069558204485651,2022-03-24 18:59:17+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,rajeevrajwara,"Ranchi, India",Neutral,0.0,KKRvsMI
1507069551271370756,2022-03-24 18:59:15+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,HammadSRKian,"Kashipur, India",Neutral,0.0,KKRvsMI
1507069544396836880,2022-03-24 18:59:14+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,03Marudhu,,Neutral,0.0,KKRvsMI
1507069540303196170,2022-03-24 18:59:13+00:00, Update : Moeen Ali will undergo 3 days of quarantine in Mumbai from tonight.#WhistlePodu | #IPL2022,Prabhat38488231,,Neutral,0.0,KKRvsMI
1507069508368080897,2022-03-24 18:59:05+00:00, It was an eventful night for the DC Camp as the stars received their 👕 followed by a team dinner 🍽️ #YehHaiNayiDilli #…,rishabhsaxena12,"New Delhi, India",Neutral,0.0,KKRvsMI
1507069508091281408,2022-03-24 18:59:05+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,ArthurTheCowBoy,,Neutral,0.0,KKRvsMI
1507069497890394128,2022-03-24 18:59:02+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,raj170917,,Neutral,0.0,KKRvsMI
1507069497152196625,2022-03-24 18:59:02+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",EmGokul,"Theni Tamil Nadu, India",Positive,0.6369,KKRvsMI
1507069479100235778,2022-03-24 18:58:58+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Vasanth14788135,India,Neutral,0.0,KKRvsMI
1507069472862982158,2022-03-24 18:58:56+00:00, RAVINDRA JADEJAThe New Captain of CSK 💛🦁#WhistlePodu | #IPL2022,EmGokul,"Theni Tamil Nadu, India",Neutral,0.0,KKRvsMI
1507069466093375500,2022-03-24 18:58:55+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Swac_21,,Neutral,0.0,KKRvsMI
1507069463681650688,2022-03-24 18:58:54+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,pavanmb_1,,Neutral,0.0,KKRvsMI
1507069455633096704,2022-03-24 18:58:52+00:00, 🔝 performances from our practice match:Faf &amp; Anuj put up a brilliant 100+ run opening partnership. ✅ Sherfane played the…,AbdulRa67955534,,Positive,0.7351,KKRvsMI
1507069454861344768,2022-03-24 18:58:52+00:00,Sanjay Manjrekar- I think this might not be MS's decision. The team management wanted to move away from him and now only performance can keep him in the XI since he is not a captain anymore.#CWC22 #IPL2022 #CSK,crick3data,,Neutral,0.0,KKRvsMI
1507069451170058240,2022-03-24 18:58:51+00:00,2008 - Final2009 - Semi final2010 - Champions2011 - Champions2012 - Final 2013 - Final2014 - Playoffs2015 - Final2018 - Champions2019 - Final2020 - Group stage 2021 - ChampionsThe legacy of MS Dhoni as a captain in IPL history.#IPL #IPL2022 #Dhoni,AkhilMahi_29,,Neutral,0.0,KKRvsMI
1507069449081585664,2022-03-24 18:58:51+00:00, Meet 's new captain - 🔥#RavindraJadeja #CSK #IPL #IPL2022 ,R_S_raghunath,,Neutral,0.0,KKRvsMI
1507069447013486612,2022-03-24 18:58:50+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,RajatItankar,"Nagpur, India",Neutral,0.0,KKRvsMI
1507069412259819520,2022-03-24 18:58:42+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",GanaTheRowdy1,"Khammam, India",Positive,0.6369,KKRvsMI
1507069405988999187,2022-03-24 18:58:41+00:00, It's a new era for  💛#IPL2022 ,master_JD_001,TN 15,Neutral,0.0,KKRvsMI
1507069400444129287,2022-03-24 18:58:39+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,akhil143arjun,,Neutral,0.0,KKRvsMI
1507069398569275401,2022-03-24 18:58:39+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,ssundar86,"Salem, India",Neutral,0.0,KKRvsMI
1507069396589563930,2022-03-24 18:58:38+00:00," Like with all decisions,  has sprung up a surprise to step down as captain of #CSK𓃬 Big boots to fill in for #Ra…",trueliving7781,kanpur,Positive,0.5574,KKRvsMI
1507069388310122497,2022-03-24 18:58:36+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,Aravind070292,"Doha, Qatar",Negative,-0.0772,KKRvsMI
1507069386959441928,2022-03-24 18:58:36+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,akshay_laxkar,"Indore, India",Neutral,0.0,KKRvsMI
1507069386842345472,2022-03-24 18:58:36+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,AbiramiRajendr5,,Neutral,0.0,KKRvsMI
1507069381104521216,2022-03-24 18:58:35+00:00," As a  fan, I feel the timing of his decision is perfect and Captain jadeja and youngsters can learn a lot when Dho…",MedicoAngad_7,Darbhabga India,Positive,0.7184,KKRvsMI
1507069375810981921,2022-03-24 18:58:33+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,Prabhat38488231,,Positive,0.5399,KKRvsMI
1507069372799586317,2022-03-24 18:58:33+00:00, Ravindra Jadeja: From apprentice to successor 🔥#IPL2022 #CSK #Jadeja #MSDhoni ,Aravind070292,"Doha, Qatar",Positive,0.2263,KKRvsMI
1507069362850906112,2022-03-24 18:58:30+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,rishabhsaxena12,"New Delhi, India",Neutral,0.0,KKRvsMI
1507069353400885252,2022-03-24 18:58:28+00:00, #IPL2022 #CSK  #MSDhoni  #RavindraJadeja MS Dhoni: Gets his timing right one last time READ:  htt…,Aravind070292,"Doha, Qatar",Neutral,0.0,KKRvsMI
1507069343703736325,2022-03-24 18:58:26+00:00," ‘MS Dhoni giving up CSK captaincy truly brings about the end of an era’Watch: ,  &amp; …",Aravind070292,"Doha, Qatar",Positive,0.6486,KKRvsMI
1507069332957929475,2022-03-24 18:58:23+00:00,Sachin Tendulkar Has Joined Mumbai Indians Ahead Of the IPL 2022. #SachinTendulkar #MumbaiIndians #IPL2022,krishsheth2006,"Silvassa, India",Neutral,0.0,KKRvsMI
1507069330248421378,2022-03-24 18:58:22+00:00, A new beginning!! Congrats Thala Dhoni (Arunachalam) signs off#CSK𓃬 #IPL2022 …,Lallaguda22313,Chennai,Positive,0.6103,KKRvsMI
1507069325059903498,2022-03-24 18:58:21+00:00,Do you think CSK will maintain there space in IPL?  #IPL2022 ,sejal_purwar,"Mumbai, India",Neutral,0.0,KKRvsMI
1507069319301439488,2022-03-24 18:58:20+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,Mca_Abbai_,,Neutral,0.0,KKRvsMI
1507069303681552384,2022-03-24 18:58:16+00:00, How it started:           How it ended:  #Dhoni #CSK #IPL2022 ,Supriyo7044,"West Bengal, India",Neutral,0.0,KKRvsMI
1507069297637543957,2022-03-24 18:58:15+00:00," Knights, Camera, Action! 📸Stay tuned for BTS content from the photoshoot⏳#KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #…",TATA_IPL,India,Neutral,0.0,KKRvsMI
1507069292180754432,2022-03-24 18:58:13+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Ami_Nilu06,"Rishra,West Bengal",Neutral,0.0,KKRvsMI
1507069271892905997,2022-03-24 18:58:09+00:00, BREAKING: MS Dhoni hands over CSK captaincy to Ravindra Jadeja.  #CSK #IPL2022 #Dhoni #Jadeja,jitendr28684955,"Jharkhand, India",Neutral,0.0,KKRvsMI
1507069243535376391,2022-03-24 18:58:02+00:00, #MuscleRussell Arsenal Check ✅#AndreRussell #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights ,ATarajia,Vankaner Bardoli ,Neutral,0.0,KKRvsMI
1507069201831596032,2022-03-24 18:57:52+00:00," As always with #MSDhoni𓃵, the timing of his decision is superb. Great way to pass the baton and #jadeja can learn a lot when…",sholeywalahero,"Duniaka, Western Bahr el-Ghazal",Positive,0.8481,KKRvsMI
1507069198845247488,2022-03-24 18:57:51+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,The_Cric_Panda,,Negative,-0.0772,KKRvsMI
1507069195611123713,2022-03-24 18:57:50+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,Purusho_Sid,"Tiruttani, India",Neutral,0.0,KKRvsMI
1507069180427878402,2022-03-24 18:57:47+00:00, scenes in ipl between Thala and jadeja#IPL2022  #Dhoni #jadeja ,youphemise,"Toronto, Ontario",Neutral,0.0,KKRvsMI
1507069167719047168,2022-03-24 18:57:44+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,SRKianRazique_,Dubai,Neutral,0.0,KKRvsMI
1507069163038134302,2022-03-24 18:57:43+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",anandTweetsTalk,India,Positive,0.6369,KKRvsMI
1507069159632359432,2022-03-24 18:57:42+00:00, MS Dhoni and Chennai will always be a great love story 💛#IPL2022 ,Rakshith969,,Positive,0.8519,KKRvsMI
1507069156457390085,2022-03-24 18:57:41+00:00, MS Dhoni and Chennai will always be a great love story 💛#IPL2022 ,Aravind070292,"Doha, Qatar",Positive,0.8519,KKRvsMI
1507069137985581056,2022-03-24 18:57:37+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,Sanjay10108759,"Chennai,india",Neutral,0.0,KKRvsMI
1507069132818173964,2022-03-24 18:57:35+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,geniuneguyvk,,Neutral,0.0,KKRvsMI
1507069092888469508,2022-03-24 18:57:26+00:00, 'A chapter fans will never forget':  pays tribute to  as he steps down from #CSK captaincy Read: …,Aravind070292,"Doha, Qatar",Neutral,0.0,KKRvsMI
1507069056410865664,2022-03-24 18:57:17+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,ebtweeps02,"Kerala, India",Neutral,0.0,KKRvsMI
1507069037947211782,2022-03-24 18:57:13+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,TATA_IPL,India,Neutral,0.0,KKRvsMI
1507069022805774349,2022-03-24 18:57:09+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",Saravan21026459,"Coimbatore, India",Positive,0.6369,KKRvsMI
1507068990408970240,2022-03-24 18:57:01+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,Thanga_PandiAFC,Alangiam ❤,Positive,0.6369,KKRvsMI
1507068981601091584,2022-03-24 18:56:59+00:00," Knights, Camera, Action! 📸Stay tuned for BTS content from the photoshoot⏳#KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #…",ATarajia,Vankaner Bardoli ,Neutral,0.0,KKRvsMI
1507068980359417873,2022-03-24 18:56:59+00:00," Knights, Camera, Action! 📸Stay tuned for BTS content from the photoshoot⏳#KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #…",Priyathiru15,"Pollachi, India",Neutral,0.0,KKRvsMI
1507068977515679755,2022-03-24 18:56:58+00:00," As always with #MSDhoni𓃵, the timing of his decision is superb. Great way to pass the baton and #jadeja can learn a lot when…",Dobson_RB,kanyakumari,Positive,0.8481,KKRvsMI
1507068941251727365,2022-03-24 18:56:50+00:00," I'm Not Crying, You're Crying 🥺🥺#MSDhoni #ViratKohli #CSK #IPL2022 #Cricket ",MrHasa9,"Jharkhand, India",Positive,0.6259,KKRvsMI
1507068930791071744,2022-03-24 18:56:47+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",saivign75188911,,Positive,0.6369,KKRvsMI
1507068913552871424,2022-03-24 18:56:43+00:00, scenes in ipl between Thala and jadeja#IPL2022  #Dhoni #jadeja ,_DesiPinkman,Denial,Neutral,0.0,KKRvsMI
1507068911501529098,2022-03-24 18:56:43+00:00, BREAKING: MS Dhoni hands over the Chennai Super Kings captaincy to Ravindra Jadeja. He will continue to represent CSK…,fff_ashok,,Positive,0.5994,KKRvsMI
1507068881503866886,2022-03-24 18:56:35+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,Imrankhan7ik,,Neutral,0.0,KKRvsMI
1507068876684730378,2022-03-24 18:56:34+00:00, The stage is set for the first match of the TATA #IPL2022Two one of the strongest teams will be battling against each o…,amirbehnamnick,,Positive,0.2023,KKRvsMI
1507068860301987842,2022-03-24 18:56:30+00:00, 12 Years journey  💛🦁#WhistlePodu | #IPL2022 ,aryanroy3331,,Neutral,0.0,KKRvsMI
1507068857747329044,2022-03-24 18:56:30+00:00," Knights, Camera, Action! 📸Stay tuned for BTS content from the photoshoot⏳#KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #…",HammadSRKian,"Kashipur, India",Neutral,0.0,KKRvsMI
1507068827586088965,2022-03-24 18:56:23+00:00,    His voice  heart melting one 🥺 . literally connected perfectly with The video #C…,Beast_Boy_Vicky,Alone👽🎧🎶,Positive,0.6369,KKRvsMI
1507068824012857344,2022-03-24 18:56:22+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Grigori_Rasp,"Province of Moscow, Russia",Neutral,0.0,KKRvsMI
1507068823379517441,2022-03-24 18:56:22+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Imvksakshi,,Neutral,0.0,KKRvsMI
1507068820061573123,2022-03-24 18:56:21+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,ATarajia,Vankaner Bardoli ,Neutral,0.0,KKRvsMI
